x,y,z,sound_path,class
-1.67E+00,3.56E+00,3.35E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_639.0-643.5.wav,unlabelled
-1.72E+00,3.15E+00,4.63E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_643.5-648.0.wav,unlabelled
-2.05E+00,2.54E+00,4.46E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_648.0-652.5.wav,unlabelled
-1.53E+00,6.27E+00,1.95E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_652.5-657.0.wav,unlabelled
-1.50E+00,6.37E+00,1.72E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_657.0-661.5.wav,unlabelled
-1.59E+00,5.71E+00,2.04E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_661.5-666.0.wav,unlabelled
-1.35E+00,6.33E+00,1.77E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_666.0-670.5.wav,unlabelled
-9.84E-01,7.06E+00,2.05E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_67.5-72.0.wav,unlabelled
-2.14E+00,2.83E+00,3.40E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_670.5-675.0.wav,unlabelled
-2.19E+00,1.46E+00,5.17E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_675.0-679.5.wav,unlabelled
-2.09E+00,3.91E+00,2.94E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_679.5-684.0.wav,unlabelled
-2.15E+00,5.10E+00,2.81E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_684.0-688.5.wav,unlabelled
-2.18E+00,5.25E+00,2.62E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_688.5-693.0.wav,unlabelled
-2.13E+00,3.84E+00,3.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_693.0-697.5.wav,unlabelled
-2.16E+00,4.04E+00,3.49E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_697.5-702.0.wav,unlabelled
-1.50E+00,3.77E+00,3.47E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_702.0-706.5.wav,unlabelled
-1.98E+00,4.19E+00,3.90E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_706.5-711.0.wav,unlabelled
-2.20E+00,4.70E+00,3.05E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_711.0-715.5.wav,unlabelled
-2.16E+00,2.73E+00,4.08E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_715.5-720.0.wav,unlabelled
-2.68E+00,5.48E+00,2.15E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_72.0-76.5.wav,unlabelled
-2.10E+00,2.40E+00,3.77E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_720.0-724.5.wav,unlabelled
-1.90E+00,4.05E+00,4.00E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_724.5-729.0.wav,unlabelled
-1.48E+00,6.52E+00,1.69E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_729.0-733.5.wav,unlabelled
-1.78E+00,3.88E+00,2.77E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_733.5-738.0.wav,unlabelled
-1.32E+00,6.59E+00,1.64E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_738.0-742.5.wav,unlabelled
-1.31E+00,6.43E+00,1.87E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_742.5-747.0.wav,unlabelled
-1.54E+00,3.89E+00,3.44E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_747.0-751.5.wav,unlabelled
-2.69E+00,5.30E+00,2.29E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_751.5-756.0.wav,unlabelled
-1.46E+00,5.62E+00,2.27E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_756.0-760.5.wav,unlabelled
-1.09E+00,6.51E+00,2.13E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_76.5-81.0.wav,unlabelled
-1.59E+00,5.53E+00,2.24E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_760.5-765.0.wav,unlabelled
-1.82E+00,5.50E+00,2.44E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_765.0-769.5.wav,unlabelled
-1.50E+00,3.81E+00,3.45E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_769.5-774.0.wav,unlabelled
-1.57E+00,5.42E+00,2.28E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_774.0-778.5.wav,unlabelled
-1.49E+00,6.34E+00,1.72E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_778.5-783.0.wav,unlabelled
-1.26E+00,6.61E+00,1.67E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_783.0-787.5.wav,unlabelled
-1.01E+00,7.05E+00,2.02E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_787.5-792.0.wav,unlabelled
-1.52E+00,5.62E+00,2.07E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_792.0-796.5.wav,unlabelled
-1.65E+00,5.81E+00,2.12E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_796.5-801.0.wav,unlabelled
-1.33E+00,6.60E+00,1.66E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_801.0-805.5.wav,unlabelled
-1.61E+00,6.03E+00,1.59E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_805.5-810.0.wav,unlabelled
-8.05E-01,7.14E+00,2.36E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_81.0-85.5.wav,unlabelled
-2.12E+00,2.34E+00,4.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_810.0-814.5.wav,unlabelled
-1.41E+00,6.54E+00,1.69E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_814.5-819.0.wav,unlabelled
-1.95E+00,3.40E+00,2.84E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_819.0-823.5.wav,unlabelled
-1.76E+00,3.64E+00,2.77E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_823.5-828.0.wav,unlabelled
-2.12E+00,2.33E+00,4.37E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_828.0-832.5.wav,unlabelled
-1.93E+00,3.34E+00,3.28E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_832.5-837.0.wav,unlabelled
-1.72E+00,3.23E+00,4.74E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_837.0-841.5.wav,unlabelled
-1.93E+00,4.20E+00,3.71E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_841.5-846.0.wav,unlabelled
-1.37E+00,6.62E+00,1.71E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_846.0-850.5.wav,unlabelled
-8.78E-01,7.01E+00,2.24E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_85.5-90.0.wav,unlabelled
-2.15E+00,2.77E+00,3.59E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_850.5-855.0.wav,unlabelled
-2.19E+00,4.65E+00,3.09E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_855.0-859.5.wav,unlabelled
-2.29E+00,5.17E+00,2.58E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_859.5-864.0.wav,unlabelled
-2.01E+00,3.12E+00,3.13E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_864.0-868.5.wav,unlabelled
-2.10E+00,2.40E+00,4.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_868.5-873.0.wav,unlabelled
-2.06E+00,3.89E+00,2.94E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_873.0-877.5.wav,unlabelled
-2.12E+00,4.83E+00,2.95E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_877.5-882.0.wav,unlabelled
-1.42E+00,3.55E+00,3.61E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_882.0-886.5.wav,unlabelled
-2.02E+00,2.39E+00,5.14E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_886.5-891.0.wav,unlabelled
-2.22E+00,1.48E+00,5.14E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_891.0-895.5.wav,unlabelled
-1.80E+00,3.83E+00,2.78E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_895.5-900.0.wav,unlabelled
-1.68E+00,3.70E+00,3.93E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_9.0-13.5.wav,unlabelled
-1.65E+00,5.86E+00,2.08E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_90.0-94.5.wav,unlabelled
-1.86E+00,3.85E+00,2.80E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_900.0-904.5.wav,unlabelled
-1.52E+00,5.53E+00,2.21E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_904.5-909.0.wav,unlabelled
-2.01E+00,3.10E+00,3.13E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_909.0-913.5.wav,unlabelled
-1.45E+00,5.63E+00,2.27E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_913.5-918.0.wav,unlabelled
-2.20E+00,4.68E+00,3.08E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_918.0-922.5.wav,unlabelled
-1.61E+00,5.48E+00,2.28E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_922.5-927.0.wav,unlabelled
-1.90E+00,3.18E+00,3.67E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_927.0-931.5.wav,unlabelled
-2.16E+00,4.77E+00,3.01E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_931.5-936.0.wav,unlabelled
-2.79E+00,5.32E+00,2.15E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_936.0-940.5.wav,unlabelled
-1.45E+00,6.88E+00,1.68E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_94.5-99.0.wav,unlabelled
-2.65E+00,5.29E+00,2.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_940.5-945.0.wav,unlabelled
-1.60E+00,6.13E+00,2.00E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_945.0-949.5.wav,unlabelled
-1.56E+00,6.28E+00,1.78E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_949.5-954.0.wav,unlabelled
-1.54E+00,6.80E+00,1.68E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_954.0-958.5.wav,unlabelled
-1.50E+00,6.87E+00,1.65E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_958.5-963.0.wav,unlabelled
-1.96E+00,3.48E+00,2.95E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_963.0-967.5.wav,unlabelled
-1.37E+00,6.40E+00,1.75E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_967.5-972.0.wav,unlabelled
-1.87E+00,3.97E+00,4.07E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_972.0-976.5.wav,unlabelled
-2.52E+00,5.36E+00,2.44E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_976.5-981.0.wav,unlabelled
-2.24E+00,4.42E+00,3.36E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_981.0-985.5.wav,unlabelled
-1.51E+00,5.57E+00,2.20E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_985.5-990.0.wav,unlabelled
-2.87E+00,5.34E+00,2.05E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_99.0-103.5.wav,unlabelled
-1.80E+00,5.43E+00,2.44E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_990.0-994.5.wav,unlabelled
-1.54E+00,6.74E+00,1.78E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_994.5-999.0.wav,unlabelled
-1.58E+00,5.41E+00,2.28E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T000000+1000_REC_999.0-1003.5.wav,unlabelled
-2.12E+00,2.42E+00,3.97E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_0-4.5.wav,unlabelled
-2.39E+00,7.63E+00,4.83E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1003.5-1008.0.wav,unlabelled
-2.37E+00,7.44E+00,4.68E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1008.0-1012.5.wav,unlabelled
-1.07E+00,8.21E+00,5.41E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1012.5-1017.0.wav,unlabelled
-1.55E+00,5.98E+00,1.52E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1017.0-1021.5.wav,unlabelled
-1.59E+00,3.43E+00,5.28E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1021.5-1026.0.wav,unlabelled
-9.06E-01,7.44E+00,5.54E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1026.0-1030.5.wav,unlabelled
-1.70E+00,3.03E+00,4.19E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_103.5-108.0.wav,unlabelled
-9.15E-01,7.79E+00,4.98E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1030.5-1035.0.wav,unlabelled
-1.25E+00,5.85E+00,2.60E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1035.0-1039.5.wav,unlabelled
-2.25E+00,4.88E+00,4.29E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1039.5-1044.0.wav,unlabelled
-1.54E+00,3.41E+00,5.01E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1044.0-1048.5.wav,unlabelled
-1.49E+00,3.26E+00,5.15E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1048.5-1053.0.wav,unlabelled
-1.47E+00,3.05E+00,5.14E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1053.0-1057.5.wav,unlabelled
-2.17E+00,5.18E+00,3.01E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1057.5-1062.0.wav,unlabelled
-1.41E+00,2.73E+00,5.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1062.0-1066.5.wav,unlabelled
-1.93E+00,2.40E+00,5.11E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1066.5-1071.0.wav,unlabelled
-1.73E+00,5.24E+00,2.88E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1071.0-1075.5.wav,unlabelled
-1.59E+00,3.82E+00,3.03E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1075.5-1080.0.wav,unlabelled
-1.60E+00,3.64E+00,3.87E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_108.0-112.5.wav,unlabelled
-2.10E+00,4.37E+00,3.88E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1080.0-1084.5.wav,unlabelled
-2.11E+00,1.83E+00,5.36E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1084.5-1089.0.wav,unlabelled
-2.19E+00,1.81E+00,5.20E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1089.0-1093.5.wav,unlabelled
-2.21E+00,1.79E+00,5.14E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1093.5-1098.0.wav,unlabelled
-2.38E+00,7.38E+00,4.48E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1098.0-1102.5.wav,unlabelled
-2.31E+00,7.38E+00,4.70E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1102.5-1107.0.wav,unlabelled
-1.57E+00,5.98E+00,1.52E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1107.0-1111.5.wav,unlabelled
-1.53E+00,3.34E+00,5.27E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1111.5-1116.0.wav,unlabelled
-2.16E+00,4.93E+00,4.65E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1116.0-1120.5.wav,unlabelled
-1.45E+00,3.52E+00,5.17E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_112.5-117.0.wav,unlabelled
-1.49E+00,6.06E+00,1.63E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1120.5-1125.0.wav,unlabelled
-1.64E+00,6.11E+00,1.56E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1125.0-1129.5.wav,unlabelled
-1.77E+00,3.58E+00,2.77E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1129.5-1134.0.wav,unlabelled
-1.60E+00,5.50E+00,2.29E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1134.0-1138.5.wav,unlabelled
-1.72E+00,4.68E+00,3.80E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1138.5-1143.0.wav,unlabelled
-1.96E+00,7.05E+00,5.00E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1143.0-1147.5.wav,unlabelled
-1.39E+00,7.42E+00,4.94E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1147.5-1152.0.wav,unlabelled
-1.42E+00,2.98E+00,5.31E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1152.0-1156.5.wav,unlabelled
-1.66E+00,1.61E+00,5.29E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1156.5-1161.0.wav,unlabelled
-1.40E+00,3.51E+00,3.59E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1161.0-1165.5.wav,unlabelled
-1.96E+00,4.81E+00,3.71E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1165.5-1170.0.wav,unlabelled
-2.41E+00,4.80E+00,3.70E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_117.0-121.5.wav,unlabelled
-1.22E+00,5.91E+00,2.59E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_1170.0-1174.5.wav,unlabelled
-2.26E+00,4.88E+00,4.24E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_121.5-126.0.wav,unlabelled
-2.38E+00,7.37E+00,4.52E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_126.0-130.5.wav,unlabelled
-1.87E+00,1.65E+00,6.17E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_13.5-18.0.wav,unlabelled
-1.58E+00,8.95E+00,5.12E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_130.5-135.0.wav,unlabelled
-1.57E+00,8.99E+00,5.12E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_135.0-139.5.wav,unlabelled
-1.62E+00,8.86E+00,5.10E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_139.5-144.0.wav,unlabelled
-4.04E-01,7.68E+00,3.04E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_144.0-148.5.wav,unlabelled
-1.52E+00,6.91E+00,1.67E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_148.5-153.0.wav,unlabelled
-1.61E+00,6.85E+00,1.72E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_153.0-157.5.wav,unlabelled
-4.09E-01,7.69E+00,2.99E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_157.5-162.0.wav,unlabelled
-1.76E+00,8.51E+00,5.08E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_162.0-166.5.wav,unlabelled
-2.41E+00,7.42E+00,4.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_166.5-171.0.wav,unlabelled
-2.37E+00,7.45E+00,4.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_171.0-175.5.wav,unlabelled
-2.34E+00,7.51E+00,4.26E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_175.5-180.0.wav,unlabelled
-2.10E+00,2.53E+00,3.59E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_18.0-22.5.wav,unlabelled
-4.09E-01,7.69E+00,2.99E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_180.0-184.5.wav,unlabelled
-1.85E+00,7.49E+00,4.91E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_184.5-189.0.wav,unlabelled
-1.16E+00,8.32E+00,5.11E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_189.0-193.5.wav,unlabelled
-1.36E+00,8.30E+00,5.06E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_193.5-198.0.wav,unlabelled
-1.58E+00,7.28E+00,4.80E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_198.0-202.5.wav,unlabelled
-1.61E+00,6.07E+00,1.61E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_202.5-207.0.wav,unlabelled
-1.99E+00,3.71E+00,2.89E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_207.0-211.5.wav,unlabelled
-2.09E+00,1.53E+00,5.13E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_211.5-216.0.wav,unlabelled
-2.04E+00,3.01E+00,3.15E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_216.0-220.5.wav,unlabelled
-2.65E+00,5.26E+00,2.34E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_22.5-27.0.wav,unlabelled
-1.71E+00,5.42E+00,2.40E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_220.5-225.0.wav,unlabelled
-1.90E+00,3.43E+00,3.15E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_225.0-229.5.wav,unlabelled
-1.45E+00,6.16E+00,1.62E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_229.5-234.0.wav,unlabelled
-1.83E+00,1.87E+00,6.08E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_234.0-238.5.wav,unlabelled
-1.38E+00,3.44E+00,3.71E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_238.5-243.0.wav,unlabelled
-2.14E+00,4.95E+00,4.68E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_243.0-247.5.wav,unlabelled
-2.16E+00,7.27E+00,4.88E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_247.5-252.0.wav,unlabelled
-1.88E+00,7.57E+00,4.91E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_252.0-256.5.wav,unlabelled
-2.43E+00,7.41E+00,4.33E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_256.5-261.0.wav,unlabelled
-2.83E+00,5.36E+00,2.02E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_261.0-265.5.wav,unlabelled
-2.18E+00,1.54E+00,5.18E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_265.5-270.0.wav,unlabelled
-2.10E+00,2.72E+00,3.32E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_27.0-31.5.wav,unlabelled
-2.39E+00,4.77E+00,3.73E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_270.0-274.5.wav,unlabelled
-2.83E+00,5.30E+00,2.12E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_274.5-279.0.wav,unlabelled
-2.13E+00,1.46E+00,5.07E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_279.0-283.5.wav,unlabelled
-1.41E+00,2.80E+00,5.35E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_283.5-288.0.wav,unlabelled
-1.74E+00,7.58E+00,5.00E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_288.0-292.5.wav,unlabelled
-1.93E+00,4.91E+00,3.64E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_292.5-297.0.wav,unlabelled
-2.86E+00,5.27E+00,2.11E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_297.0-301.5.wav,unlabelled
-3.99E-01,7.64E+00,3.51E+00,D:\PhD-data\Tarcutta-DryA-20min-samples\20210427T020000+1000_REC_301.5-306.0.wav,unlabelled
