x,y,z,sound_path,class
7.92E+00,-4.71E-01,3.53E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4090.5-4095.0.wav,unlabelled
5.82E+00,1.09E+00,7.97E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4095.0-4099.5.wav,unlabelled
3.00E+00,2.40E+00,2.17E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4099.5-4104.0.wav,unlabelled
-7.21E-01,3.87E+00,4.81E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4104.0-4108.5.wav,unlabelled
6.69E+00,2.10E-01,4.30E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4108.5-4113.0.wav,unlabelled
6.69E+00,9.25E-01,4.40E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4113.0-4117.5.wav,unlabelled
4.18E+00,1.64E+00,2.51E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4117.5-4122.0.wav,unlabelled
8.19E+00,1.40E+00,2.05E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4122.0-4126.5.wav,unlabelled
8.81E+00,1.54E+00,1.44E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4126.5-4131.0.wav,unlabelled
7.75E+00,1.63E+00,4.98E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4131.0-4135.5.wav,unlabelled
9.96E+00,6.17E+00,6.78E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4135.5-4140.0.wav,unlabelled
1.01E+01,6.93E+00,7.47E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_414.0-418.5.wav,unlabelled
1.05E+01,7.60E+00,5.75E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4140.0-4144.5.wav,unlabelled
4.02E+00,1.77E+00,3.20E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4144.5-4149.0.wav,unlabelled
8.02E+00,1.00E+00,4.68E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4149.0-4153.5.wav,unlabelled
8.33E+00,2.01E-01,2.79E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4153.5-4158.0.wav,unlabelled
7.55E+00,-4.10E-01,3.92E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4158.0-4162.5.wav,unlabelled
8.31E+00,-2.72E-01,3.10E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4162.5-4167.0.wav,unlabelled
4.18E+00,1.64E+00,2.56E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4167.0-4171.5.wav,unlabelled
4.30E+00,1.42E+00,-1.95E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4171.5-4176.0.wav,unlabelled
4.62E+00,1.58E+00,3.85E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4176.0-4180.5.wav,unlabelled
9.69E+00,4.18E+00,7.41E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_418.5-423.0.wav,unlabelled
5.40E+00,1.65E+00,1.25E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4180.5-4185.0.wav,unlabelled
7.62E+00,1.53E+00,4.97E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4185.0-4189.5.wav,unlabelled
6.18E+00,1.29E+00,8.59E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4189.5-4194.0.wav,unlabelled
5.99E+00,1.25E+00,1.26E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4194.0-4198.5.wav,unlabelled
8.15E+00,1.41E+00,2.06E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4198.5-4203.0.wav,unlabelled
-1.45E+00,5.91E+00,4.13E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4203.0-4207.5.wav,unlabelled
-1.45E+00,5.91E+00,4.13E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4207.5-4212.0.wav,unlabelled
6.21E+00,1.30E+00,8.96E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4212.0-4216.5.wav,unlabelled
8.27E+00,-3.35E-01,3.20E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4216.5-4221.0.wav,unlabelled
8.34E+00,3.68E+00,6.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4221.0-4225.5.wav,unlabelled
1.17E+01,6.89E+00,5.58E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4225.5-4230.0.wav,unlabelled
1.13E+01,6.44E+00,5.38E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_423.0-427.5.wav,unlabelled
1.04E+01,5.92E+00,6.10E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4230.0-4234.5.wav,unlabelled
4.51E+00,1.50E+00,1.55E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4234.5-4239.0.wav,unlabelled
9.07E+00,1.29E+00,3.32E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4239.0-4243.5.wav,unlabelled
8.02E+00,1.38E+00,1.24E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4243.5-4248.0.wav,unlabelled
8.09E+00,1.35E+00,1.31E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4248.0-4252.5.wav,unlabelled
8.81E+00,1.55E+00,1.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4252.5-4257.0.wav,unlabelled
1.05E+01,7.88E+00,5.54E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4257.0-4261.5.wav,unlabelled
1.15E+01,8.18E+00,5.57E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4261.5-4266.0.wav,unlabelled
1.15E+01,8.64E+00,6.40E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4266.0-4270.5.wav,unlabelled
9.62E+00,4.34E+00,8.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_427.5-432.0.wav,unlabelled
6.63E+00,3.21E+00,7.72E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4270.5-4275.0.wav,unlabelled
1.17E+01,8.11E+00,7.37E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4275.0-4279.5.wav,unlabelled
1.17E+01,7.99E+00,6.24E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4279.5-4284.0.wav,unlabelled
3.93E+00,3.19E-01,8.49E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4284.0-4288.5.wav,unlabelled
7.31E+00,2.79E+00,1.08E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4288.5-4293.0.wav,unlabelled
1.16E+01,7.45E+00,6.10E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4293.0-4297.5.wav,unlabelled
9.72E+00,4.22E+00,7.40E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4297.5-4302.0.wav,unlabelled
9.73E+00,4.40E+00,7.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4302.0-4306.5.wav,unlabelled
8.03E+00,2.10E+00,1.12E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4306.5-4311.0.wav,unlabelled
2.00E+00,8.29E-01,7.17E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4311.0-4315.5.wav,unlabelled
1.82E+00,2.43E+00,8.73E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4315.5-4320.0.wav,unlabelled
1.04E+01,7.64E+00,7.49E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_432.0-436.5.wav,unlabelled
3.72E+00,3.93E-01,8.34E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4320.0-4324.5.wav,unlabelled
2.98E+00,8.99E-01,7.79E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4324.5-4329.0.wav,unlabelled
9.95E+00,3.02E+00,7.26E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4329.0-4333.5.wav,unlabelled
5.97E+00,1.25E+00,1.31E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4333.5-4338.0.wav,unlabelled
8.57E+00,1.14E+00,4.56E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4338.0-4342.5.wav,unlabelled
9.84E+00,5.26E+00,7.46E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4342.5-4347.0.wav,unlabelled
1.04E+01,5.94E+00,6.02E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4347.0-4351.5.wav,unlabelled
9.02E+00,1.78E+00,3.09E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4351.5-4356.0.wav,unlabelled
1.04E+01,5.93E+00,6.12E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4356.0-4360.5.wav,unlabelled
1.04E+01,7.67E+00,7.44E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_436.5-441.0.wav,unlabelled
1.01E+01,4.93E+00,6.64E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4360.5-4365.0.wav,unlabelled
-1.65E+00,1.78E+00,7.38E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4365.0-4369.5.wav,unlabelled
-1.60E+00,1.78E+00,7.20E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4369.5-4374.0.wav,unlabelled
3.89E-01,2.59E+00,8.29E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4374.0-4378.5.wav,unlabelled
9.18E+00,1.29E+00,4.39E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4378.5-4383.0.wav,unlabelled
8.55E+00,1.13E+00,4.56E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4383.0-4387.5.wav,unlabelled
1.18E+01,7.34E+00,5.27E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4387.5-4392.0.wav,unlabelled
6.51E+00,2.96E+00,8.06E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4392.0-4396.5.wav,unlabelled
9.07E+00,1.95E+00,5.94E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4396.5-4401.0.wav,unlabelled
9.13E+00,1.91E+00,5.78E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4401.0-4405.5.wav,unlabelled
8.62E+00,1.52E+00,2.01E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4405.5-4410.0.wav,unlabelled
1.42E+00,2.90E+00,8.72E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_441.0-445.5.wav,unlabelled
1.22E+01,6.71E+00,5.44E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4410.0-4414.5.wav,unlabelled
7.49E+00,-3.15E-01,3.75E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4414.5-4419.0.wav,unlabelled
9.81E+00,4.45E+00,7.17E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4419.0-4423.5.wav,unlabelled
7.58E+00,-4.14E-01,3.87E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4423.5-4428.0.wav,unlabelled
3.94E+00,1.01E-01,6.74E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4428.0-4432.5.wav,unlabelled
4.73E+00,8.60E-03,6.21E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4432.5-4437.0.wav,unlabelled
1.04E+01,2.84E+00,8.20E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4437.0-4441.5.wav,unlabelled
-1.64E+00,1.78E+00,7.33E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4441.5-4446.0.wav,unlabelled
9.83E+00,3.28E+00,8.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4446.0-4450.5.wav,unlabelled
8.03E+00,4.07E+00,1.03E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_445.5-450.0.wav,unlabelled
4.76E+00,-8.09E-01,7.36E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4450.5-4455.0.wav,unlabelled
-7.00E-01,2.78E+00,7.39E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4455.0-4459.5.wav,unlabelled
4.12E+00,-5.43E-01,7.02E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4459.5-4464.0.wav,unlabelled
8.44E+00,1.72E-01,2.89E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4464.0-4468.5.wav,unlabelled
9.34E+00,1.66E+00,3.36E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4468.5-4473.0.wav,unlabelled
8.12E+00,1.71E-01,2.79E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4473.0-4477.5.wav,unlabelled
6.87E+00,1.68E+00,4.81E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4477.5-4482.0.wav,unlabelled
-1.83E+00,5.02E+00,4.84E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4482.0-4486.5.wav,unlabelled
5.13E+00,-7.93E-01,7.39E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4486.5-4491.0.wav,unlabelled
1.40E+00,2.44E+00,7.74E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4491.0-4495.5.wav,unlabelled
-7.50E-01,6.87E+00,6.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4495.5-4500.0.wav,unlabelled
-2.00E+00,8.59E+00,5.64E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_45.0-49.5.wav,unlabelled
6.77E+00,3.05E+00,1.10E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_450.0-454.5.wav,unlabelled
9.49E-01,3.80E+00,6.64E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4500.0-4504.5.wav,unlabelled
-1.20E+00,6.37E+00,4.93E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4504.5-4509.0.wav,unlabelled
-1.18E+00,6.41E+00,6.06E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4509.0-4513.5.wav,unlabelled
-9.74E-01,6.69E+00,6.21E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4513.5-4518.0.wav,unlabelled
3.17E+00,3.91E+00,9.57E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4518.0-4522.5.wav,unlabelled
6.46E+00,3.87E+00,9.53E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4522.5-4527.0.wav,unlabelled
-8.56E-01,6.79E+00,6.39E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4527.0-4531.5.wav,unlabelled
-9.31E-01,6.59E+00,6.25E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4531.5-4536.0.wav,unlabelled
-4.86E-01,5.32E+00,4.95E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4536.0-4540.5.wav,unlabelled
6.57E+00,3.05E+00,1.06E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_454.5-459.0.wav,unlabelled
3.23E+00,3.98E+00,9.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4540.5-4545.0.wav,unlabelled
3.50E+00,1.49E+00,5.04E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4545.0-4549.5.wav,unlabelled
4.01E+00,1.29E+00,4.86E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4549.5-4554.0.wav,unlabelled
-1.63E+00,5.11E+00,4.81E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4554.0-4558.5.wav,unlabelled
6.33E+00,-2.21E-01,4.32E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4558.5-4563.0.wav,unlabelled
-1.60E-01,5.61E+00,4.42E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4563.0-4567.5.wav,unlabelled
-1.31E+00,6.15E+00,4.67E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4567.5-4572.0.wav,unlabelled
-1.97E+00,8.25E+00,5.69E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4572.0-4576.5.wav,unlabelled
-1.09E+00,4.45E+00,4.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4576.5-4581.0.wav,unlabelled
-4.31E-01,5.26E+00,5.01E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4581.0-4585.5.wav,unlabelled
-1.17E+00,6.44E+00,5.25E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4585.5-4590.0.wav,unlabelled
9.55E+00,3.98E+00,7.34E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_459.0-463.5.wav,unlabelled
-1.15E-01,4.91E+00,3.96E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4590.0-4594.5.wav,unlabelled
5.99E-01,4.38E+00,4.39E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4594.5-4599.0.wav,unlabelled
8.28E-02,5.03E+00,3.63E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4599.0-4603.5.wav,unlabelled
-1.32E-01,4.89E+00,3.96E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4603.5-4608.0.wav,unlabelled
-1.58E+00,4.23E+00,5.52E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4608.0-4612.5.wav,unlabelled
-1.79E+00,5.63E+00,4.58E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4612.5-4617.0.wav,unlabelled
1.02E+00,2.56E+00,5.95E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4617.0-4621.5.wav,unlabelled
6.32E-01,3.03E+00,6.36E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4621.5-4626.0.wav,unlabelled
-1.30E+00,3.43E+00,5.90E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4626.0-4630.5.wav,unlabelled
9.56E+00,3.97E+00,7.35E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_463.5-468.0.wav,unlabelled
2.26E+00,-6.76E-02,6.11E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4630.5-4635.0.wav,unlabelled
2.78E+00,2.66E+00,2.09E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4635.0-4639.5.wav,unlabelled
3.56E+00,2.43E+00,1.54E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4639.5-4644.0.wav,unlabelled
5.97E+00,-2.35E-01,4.45E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4644.0-4648.5.wav,unlabelled
5.43E+00,1.63E+00,1.28E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4648.5-4653.0.wav,unlabelled
1.21E+01,7.09E+00,4.68E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4653.0-4657.5.wav,unlabelled
1.13E+01,6.47E+00,5.35E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4657.5-4662.0.wav,unlabelled
1.16E+01,6.92E+00,5.09E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4662.0-4666.5.wav,unlabelled
4.40E+00,-4.86E-01,6.83E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4666.5-4671.0.wav,unlabelled
3.99E+00,-6.02E-01,6.68E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4671.0-4675.5.wav,unlabelled
9.96E+00,3.06E+00,7.31E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4675.5-4680.0.wav,unlabelled
7.10E+00,2.99E+00,9.95E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_468.0-472.5.wav,unlabelled
1.19E+01,7.17E+00,5.06E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4680.0-4684.5.wav,unlabelled
-1.91E+00,5.24E+00,4.35E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4684.5-4689.0.wav,unlabelled
8.19E+00,1.33E-01,2.80E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4689.0-4693.5.wav,unlabelled
6.75E+00,1.57E+00,4.95E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4693.5-4698.0.wav,unlabelled
3.99E+00,2.13E+00,2.08E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4698.0-4702.5.wav,unlabelled
6.01E+00,-1.95E-01,4.38E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4702.5-4707.0.wav,unlabelled
4.26E+00,-1.29E-01,5.99E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4707.0-4711.5.wav,unlabelled
-7.56E-01,3.69E+00,5.00E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4711.5-4716.0.wav,unlabelled
6.15E+00,-2.67E-01,7.33E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4716.0-4720.5.wav,unlabelled
7.30E+00,2.89E+00,1.02E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_472.5-477.0.wav,unlabelled
3.35E+00,1.49E+00,4.79E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4720.5-4725.0.wav,unlabelled
-1.67E+00,5.09E+00,4.81E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4725.0-4729.5.wav,unlabelled
-1.65E+00,1.80E+00,7.45E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4729.5-4734.0.wav,unlabelled
-7.37E-01,2.98E+00,6.15E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4734.0-4738.5.wav,unlabelled
5.40E+00,1.49E+00,1.48E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4738.5-4743.0.wav,unlabelled
3.84E+00,2.29E+00,1.51E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4743.0-4747.5.wav,unlabelled
4.30E+00,1.42E+00,-1.94E-01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4747.5-4752.0.wav,unlabelled
2.89E+00,2.09E+00,2.53E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4752.0-4756.5.wav,unlabelled
-4.99E-01,4.16E+00,4.51E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4756.5-4761.0.wav,unlabelled
1.23E-01,3.32E+00,6.20E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4761.0-4765.5.wav,unlabelled
3.74E+00,1.59E+00,3.84E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4765.5-4770.0.wav,unlabelled
8.54E+00,-3.36E-02,3.06E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_477.0-481.5.wav,unlabelled
3.96E+00,-2.62E-01,5.91E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4770.0-4774.5.wav,unlabelled
3.83E+00,2.29E+00,1.52E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4774.5-4779.0.wav,unlabelled
2.44E+00,-1.22E-01,6.00E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4779.0-4783.5.wav,unlabelled
6.51E+00,3.03E+00,1.06E+01,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4783.5-4788.0.wav,unlabelled
7.44E+00,5.69E-01,5.69E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4788.0-4792.5.wav,unlabelled
7.12E+00,1.90E+00,5.33E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4792.5-4797.0.wav,unlabelled
1.20E+01,7.27E+00,5.19E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4797.0-4801.5.wav,unlabelled
9.98E+00,4.69E+00,6.66E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4801.5-4806.0.wav,unlabelled
7.48E+00,6.32E-01,5.63E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4806.0-4810.5.wav,unlabelled
1.22E+01,6.77E+00,5.51E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_481.5-486.0.wav,unlabelled
7.39E+00,5.51E-01,5.68E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4810.5-4815.0.wav,unlabelled
3.68E+00,5.00E-01,8.84E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4815.0-4819.5.wav,unlabelled
-1.62E+00,2.34E+00,7.80E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4819.5-4824.0.wav,unlabelled
3.95E+00,3.22E-01,8.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4824.0-4828.5.wav,unlabelled
3.64E+00,5.15E-01,8.89E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4828.5-4833.0.wav,unlabelled
9.48E+00,2.70E+00,7.36E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4833.0-4837.5.wav,unlabelled
4.86E+00,2.09E+00,4.56E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4837.5-4842.0.wav,unlabelled
6.95E+00,2.44E+00,9.17E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4842.0-4846.5.wav,unlabelled
-1.60E+00,2.45E+00,7.88E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4846.5-4851.0.wav,unlabelled
4.19E+00,1.64E+00,2.63E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4851.0-4855.5.wav,unlabelled
-1.53E+00,1.82E+00,7.01E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4855.5-4860.0.wav,unlabelled
1.18E+01,6.83E+00,5.68E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_486.0-490.5.wav,unlabelled
9.94E+00,4.58E+00,6.78E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4860.0-4864.5.wav,unlabelled
6.89E+00,1.75E+00,4.85E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4864.5-4869.0.wav,unlabelled
3.09E-01,2.68E+00,8.45E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4869.0-4873.5.wav,unlabelled
-9.96E-01,3.01E+00,6.19E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4873.5-4878.0.wav,unlabelled
5.26E+00,3.40E-01,7.36E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4878.0-4882.5.wav,unlabelled
1.90E+00,8.52E-01,7.10E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4882.5-4887.0.wav,unlabelled
1.99E+00,8.36E-01,7.17E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4887.0-4891.5.wav,unlabelled
-1.91E+00,4.96E+00,4.92E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4891.5-4896.0.wav,unlabelled
-2.61E+00,4.64E+00,6.50E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_4896.0-4900.5.wav,unlabelled
-1.87E+00,7.34E+00,5.53E+00,D:\PhD-data\denoising-test\post\20210427T000000+1000_REC_49.5-54.0.wav,unlabelled
