x,y,z,sound_path,class
1.08E+01,5.88E+00,1.76E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB80_8.wav,anthrophony
1.24E+01,5.77E+00,2.46E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB80_9.wav,anthrophony
1.06E+01,5.66E+00,1.80E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_1.wav,anthrophony
1.14E+01,5.61E+00,1.54E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_10.wav,anthrophony
9.51E+00,6.13E+00,1.74E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_11.wav,anthrophony
1.03E+01,5.84E+00,2.20E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_12.wav,anthrophony
9.91E+00,6.01E+00,1.99E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_13.wav,anthrophony
9.96E+00,6.38E+00,1.70E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_2.wav,anthrophony
1.04E+01,6.00E+00,1.99E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_3.wav,anthrophony
9.89E+00,6.01E+00,1.96E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_4.wav,anthrophony
1.10E+01,5.67E+00,1.69E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_5.wav,anthrophony
1.13E+01,5.64E+00,1.98E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_6.wav,anthrophony
1.22E+01,5.79E+00,2.28E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_7.wav,anthrophony
1.03E+01,5.86E+00,2.22E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_8.wav,anthrophony
1.18E+01,5.52E+00,1.45E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB81_9.wav,anthrophony
1.00E+01,5.88E+00,1.97E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_1.wav,anthrophony
1.06E+01,5.82E+00,1.96E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_10.wav,anthrophony
1.23E+01,5.82E+00,2.43E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_11.wav,anthrophony
1.27E+01,5.95E+00,3.51E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_12.wav,anthrophony
1.24E+01,5.89E+00,2.52E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_13.wav,anthrophony
1.12E+01,5.65E+00,1.71E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_2.wav,anthrophony
1.14E+01,6.08E+00,2.19E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_3.wav,anthrophony
1.22E+01,5.82E+00,2.17E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_4.wav,anthrophony
1.28E+01,5.89E+00,3.07E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_5.wav,anthrophony
1.15E+01,5.60E+00,1.55E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_6.wav,anthrophony
1.08E+01,5.98E+00,1.89E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_7.wav,anthrophony
1.05E+01,5.85E+00,2.03E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_8.wav,anthrophony
1.19E+01,5.89E+00,3.30E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB82_9.wav,anthrophony
9.87E+00,5.93E+00,2.04E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_1.wav,anthrophony
1.28E+01,6.09E+00,3.71E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_10.wav,anthrophony
1.28E+01,6.07E+00,3.69E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_11.wav,anthrophony
1.24E+01,5.75E+00,2.97E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_12.wav,anthrophony
1.22E+01,5.68E+00,3.06E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_13.wav,anthrophony
1.28E+01,6.11E+00,3.71E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_2.wav,anthrophony
1.04E+01,5.85E+00,2.41E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_3.wav,anthrophony
1.09E+01,5.69E+00,2.40E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_4.wav,anthrophony
1.19E+01,5.65E+00,3.16E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_5.wav,anthrophony
1.18E+01,5.84E+00,3.95E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_6.wav,anthrophony
1.22E+01,6.11E+00,4.02E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_7.wav,anthrophony
1.15E+01,5.75E+00,2.84E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_8.wav,anthrophony
1.32E+01,6.20E+00,3.80E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB83_9.wav,anthrophony
1.31E+01,6.24E+00,4.00E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_1.wav,anthrophony
1.21E+01,5.79E+00,3.49E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_10.wav,anthrophony
1.17E+01,5.72E+00,1.97E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_11.wav,anthrophony
1.11E+01,5.90E+00,2.19E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_12.wav,anthrophony
1.28E+01,6.15E+00,3.82E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_13.wav,anthrophony
1.06E+01,5.73E+00,2.02E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_2.wav,anthrophony
1.16E+01,5.76E+00,1.75E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_3.wav,anthrophony
1.23E+01,5.91E+00,2.82E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_4.wav,anthrophony
1.07E+01,5.81E+00,2.16E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_5.wav,anthrophony
1.34E+01,6.18E+00,3.40E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_6.wav,anthrophony
1.17E+01,5.78E+00,1.76E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_7.wav,anthrophony
1.30E+01,5.94E+00,3.19E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_8.wav,anthrophony
1.30E+01,6.22E+00,4.02E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB84_9.wav,anthrophony
1.27E+01,6.07E+00,3.67E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_1.wav,anthrophony
9.78E+00,5.98E+00,1.88E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_10.wav,anthrophony
1.09E+01,5.79E+00,2.22E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_11.wav,anthrophony
1.17E+01,5.78E+00,1.76E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_12.wav,anthrophony
1.14E+01,1.42E+01,5.85E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_13.wav,anthrophony
1.10E+01,5.73E+00,2.39E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_2.wav,anthrophony
1.27E+01,6.08E+00,3.74E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_3.wav,anthrophony
1.08E+01,5.65E+00,2.31E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_4.wav,anthrophony
1.33E+01,6.26E+00,3.83E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_5.wav,anthrophony
1.33E+01,6.21E+00,3.70E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_6.wav,anthrophony
1.27E+01,5.78E+00,3.30E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_7.wav,anthrophony
1.33E+01,6.20E+00,3.71E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_8.wav,anthrophony
1.19E+01,5.71E+00,2.09E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB85_9.wav,anthrophony
1.30E+01,5.97E+00,3.17E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_1.wav,anthrophony
1.24E+01,5.72E+00,2.41E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_10.wav,anthrophony
1.15E+01,5.66E+00,1.63E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_11.wav,anthrophony
1.23E+01,5.78E+00,2.07E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_12.wav,anthrophony
1.33E+01,6.28E+00,3.91E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_13.wav,anthrophony
1.11E+01,5.89E+00,2.30E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_2.wav,anthrophony
1.10E+01,5.71E+00,2.39E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_3.wav,anthrophony
1.33E+01,6.23E+00,3.70E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_4.wav,anthrophony
1.27E+01,5.83E+00,2.55E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_5.wav,anthrophony
1.34E+01,6.26E+00,3.73E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_6.wav,anthrophony
1.26E+01,5.79E+00,2.15E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_7.wav,anthrophony
1.09E+01,5.89E+00,1.86E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_8.wav,anthrophony
1.28E+01,5.95E+00,2.36E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB86_9.wav,anthrophony
1.12E+01,5.74E+00,2.65E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_1.wav,anthrophony
1.28E+01,5.80E+00,3.24E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_10.wav,anthrophony
1.28E+01,5.76E+00,3.31E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_11.wav,anthrophony
1.35E+01,6.39E+00,4.06E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_12.wav,anthrophony
1.26E+01,5.72E+00,3.21E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_13.wav,anthrophony
1.33E+01,6.25E+00,3.89E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_2.wav,anthrophony
1.10E+01,5.64E+00,2.43E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_3.wav,anthrophony
1.22E+01,6.29E+00,3.98E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_4.wav,anthrophony
1.22E+01,5.66E+00,3.11E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_5.wav,anthrophony
1.25E+01,5.73E+00,3.19E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_6.wav,anthrophony
1.27E+01,5.97E+00,3.38E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_7.wav,anthrophony
1.11E+01,5.56E+00,2.43E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_8.wav,anthrophony
1.23E+01,5.74E+00,2.40E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB87_9.wav,anthrophony
1.35E+01,6.59E+00,4.22E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_1.wav,anthrophony
1.09E+01,5.71E+00,2.10E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_10.wav,anthrophony
1.25E+01,5.75E+00,1.20E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_11.wav,anthrophony
1.12E+01,6.34E+00,1.81E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_12.wav,anthrophony
1.15E+01,6.66E+00,2.02E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_13.wav,anthrophony
1.20E+01,5.68E+00,1.95E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_2.wav,anthrophony
1.27E+01,5.81E+00,3.31E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_3.wav,anthrophony
1.21E+01,5.83E+00,3.52E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_4.wav,anthrophony
1.17E+01,5.86E+00,3.04E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_5.wav,anthrophony
1.21E+01,6.31E+00,3.99E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_6.wav,anthrophony
1.17E+01,5.88E+00,3.60E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_7.wav,anthrophony
1.23E+01,5.90E+00,3.05E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_8.wav,anthrophony
1.09E+01,5.68E+00,2.18E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB88_9.wav,anthrophony
1.12E+01,5.63E+00,1.73E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_1.wav,anthrophony
1.28E+01,5.75E+00,3.33E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_10.wav,anthrophony
1.25E+01,5.77E+00,2.96E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_11.wav,anthrophony
9.98E+00,6.11E+00,1.80E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_12.wav,anthrophony
1.21E+01,5.92E+00,2.61E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_13.wav,anthrophony
9.68E+00,5.94E+00,1.82E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_2.wav,anthrophony
9.92E+00,6.30E+00,1.76E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_3.wav,anthrophony
1.09E+01,6.62E+00,1.86E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_4.wav,anthrophony
1.25E+01,6.20E+00,2.54E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_5.wav,anthrophony
1.18E+01,6.13E+00,2.34E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_6.wav,anthrophony
1.10E+01,6.46E+00,1.80E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_7.wav,anthrophony
1.11E+01,6.48E+00,1.81E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_8.wav,anthrophony
1.09E+01,6.65E+00,1.87E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB89_9.wav,anthrophony
1.31E+01,4.01E+00,-4.27E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_1.wav,anthrophony
1.25E+01,3.48E+00,-8.37E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_10.wav,anthrophony
1.25E+01,3.48E+00,-9.08E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_11.wav,anthrophony
1.26E+01,3.52E+00,-8.03E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_12.wav,anthrophony
1.26E+01,3.48E+00,-8.30E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_13.wav,anthrophony
1.27E+01,3.51E+00,-5.98E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_2.wav,anthrophony
1.25E+01,3.50E+00,-8.17E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_3.wav,anthrophony
1.24E+01,3.42E+00,-9.28E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_4.wav,anthrophony
1.24E+01,3.42E+00,-9.29E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_5.wav,anthrophony
1.24E+01,3.40E+00,-9.30E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_6.wav,anthrophony
1.24E+01,3.42E+00,-9.27E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_7.wav,anthrophony
1.24E+01,3.40E+00,-9.51E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_8.wav,anthrophony
1.32E+01,4.33E+00,1.23E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB8_9.wav,anthrophony
1.18E+01,5.90E+00,2.22E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_1.wav,anthrophony
1.26E+01,6.14E+00,2.50E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_10.wav,anthrophony
1.34E+01,6.24E+00,3.78E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_11.wav,anthrophony
1.16E+01,1.42E+01,5.75E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_12.wav,anthrophony
1.34E+01,6.43E+00,4.11E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_13.wav,anthrophony
1.10E+01,5.82E+00,2.58E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_2.wav,anthrophony
1.17E+01,5.94E+00,2.97E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_3.wav,anthrophony
1.22E+01,6.10E+00,4.04E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_4.wav,anthrophony
1.19E+01,5.81E+00,3.60E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_5.wav,anthrophony
1.09E+01,5.70E+00,2.11E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_6.wav,anthrophony
1.24E+01,5.80E+00,2.90E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_7.wav,anthrophony
1.14E+01,5.76E+00,1.88E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_8.wav,anthrophony
1.34E+01,6.46E+00,4.13E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB97_9.wav,anthrophony
1.25E+01,3.47E+00,-8.59E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_1.wav,anthrophony
1.26E+01,3.81E+00,-4.29E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_10.wav,anthrophony
1.25E+01,3.87E+00,-4.89E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_11.wav,anthrophony
1.25E+01,3.88E+00,-5.13E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_12.wav,anthrophony
1.25E+01,3.93E+00,-5.35E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_13.wav,anthrophony
1.25E+01,3.43E+00,-9.19E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_2.wav,anthrophony
1.25E+01,3.46E+00,-8.92E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_3.wav,anthrophony
1.28E+01,5.17E+00,3.64E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_4.wav,anthrophony
1.30E+01,5.00E+00,4.28E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_5.wav,anthrophony
1.30E+01,4.98E+00,4.47E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_6.wav,anthrophony
1.27E+01,5.24E+00,7.88E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_7.wav,anthrophony
1.32E+01,4.22E+00,1.33E+00,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_8.wav,anthrophony
1.31E+01,3.50E+00,3.54E-01,D:\PhD-data\Tarcutta - Processed\anthrophony\audio_segment_DryB9_9.wav,anthrophony
4.72E+00,-1.77E+00,4.82E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_1.wav,biophony
5.76E+00,-1.78E+00,3.40E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_10.wav,biophony
5.20E+00,-1.82E+00,3.83E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_11.wav,biophony
4.48E+00,-1.77E+00,4.01E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_12.wav,biophony
4.56E+00,-1.01E+00,3.17E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_13.wav,biophony
4.78E+00,-1.72E+00,4.83E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_2.wav,biophony
4.41E+00,-1.15E+00,3.67E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_3.wav,biophony
4.47E+00,-9.37E-01,3.31E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_4.wav,biophony
4.52E+00,-1.01E+00,3.21E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_5.wav,biophony
4.72E+00,-1.03E+00,3.52E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_6.wav,biophony
4.40E+00,-1.80E+00,4.14E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_7.wav,biophony
4.46E+00,-1.79E+00,4.09E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_8.wav,biophony
4.45E+00,-1.26E+00,3.40E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (1)_9.wav,biophony
5.75E+00,-1.80E+00,3.36E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_1.wav,biophony
5.15E+00,-1.75E+00,3.87E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_10.wav,biophony
5.29E+00,-1.09E+00,3.79E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_11.wav,biophony
5.10E+00,-1.71E+00,3.87E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_12.wav,biophony
6.77E+00,-2.04E+00,2.48E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_13.wav,biophony
5.14E+00,-1.84E+00,4.14E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_2.wav,biophony
6.51E+00,-2.00E+00,2.83E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_3.wav,biophony
6.04E+00,-1.81E+00,3.10E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_4.wav,biophony
5.59E+00,-1.90E+00,3.64E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_5.wav,biophony
6.73E+00,-1.99E+00,2.52E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_6.wav,biophony
5.07E+00,-1.83E+00,4.08E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_7.wav,biophony
5.73E+00,-1.90E+00,3.50E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_8.wav,biophony
5.81E+00,-1.93E+00,3.43E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (10)_9.wav,biophony
5.09E+00,-1.71E+00,3.90E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_1.wav,biophony
6.54E+00,-2.00E+00,2.78E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_10.wav,biophony
5.85E+00,-1.89E+00,3.33E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_11.wav,biophony
4.94E+00,-1.77E+00,4.22E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_12.wav,biophony
5.97E+00,-1.89E+00,3.32E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_13.wav,biophony
4.88E+00,-1.48E+00,3.96E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_2.wav,biophony
5.07E+00,-1.66E+00,4.78E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_3.wav,biophony
6.39E+00,-1.97E+00,2.93E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_4.wav,biophony
6.75E+00,-2.04E+00,2.50E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_5.wav,biophony
5.34E+00,-1.74E+00,3.91E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_6.wav,biophony
5.18E+00,-1.82E+00,4.10E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_7.wav,biophony
6.74E+00,-2.03E+00,2.52E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_8.wav,biophony
5.39E+00,9.54E+00,7.40E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (11)_9.wav,biophony
6.37E+00,-2.02E+00,3.12E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_1.wav,biophony
6.77E+00,-2.05E+00,2.48E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_10.wav,biophony
6.26E+00,-1.94E+00,3.03E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_11.wav,biophony
5.85E+00,-1.84E+00,3.31E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_12.wav,biophony
5.81E+00,-1.18E+00,3.19E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_13.wav,biophony
6.39E+00,-2.02E+00,3.09E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_2.wav,biophony
6.38E+00,-2.02E+00,3.10E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_3.wav,biophony
5.87E+00,-1.88E+00,3.38E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_4.wav,biophony
4.80E+00,-1.57E+00,3.53E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_5.wav,biophony
5.04E+00,-1.81E+00,4.07E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_6.wav,biophony
6.06E+00,-1.76E+00,3.08E+00,D:\PhD-data\Tarcutta - Processed\biophony\2 (12)_7.wav,biophony
