x,y,z,sound_path,class
5.33E+00,5.49E+00,2.85E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221113T020000+1000_REC_5443.883_5448.383.mp3,INSECTS
9.87E+00,7.90E+00,6.41E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221113T080000+1000_REC_3311.985_3316.485.mp3,MISCELLANEOUSUNCERTAIN
6.75E+00,7.78E+00,3.53E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221113T140000+1000_REC_5610.078_5614.578.mp3,INSECTS
2.17E+00,8.16E+00,2.70E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221114T020000+1000_REC_3314.576_3319.076.mp3,FROGS
5.58E+00,9.43E+00,3.07E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221114T040000+1000_REC_5626.722_5631.222.mp3,INSECTS
2.35E+00,7.79E+00,2.73E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221114T124412+1000_REC_45.508_50.008.mp3,FROGS
7.28E+00,8.27E+00,3.76E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221114T140000+1000_REC_5328.447_5332.947.mp3,BIRDS
2.26E+00,7.77E+00,2.75E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221114T160000+1000_REC_4541.623_4546.123.mp3,BIRDS
7.22E+00,4.21E+00,1.88E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T000000+1000_REC_3287.857_3292.357.mp3,BIRDS
7.51E+00,5.95E+00,4.85E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T040000+1000_REC_5367.288_5371.788.mp3,BIRDS
7.49E+00,6.37E+00,4.68E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T060000+1000_REC_6267.545_6272.045.mp3,BIRDS
2.85E+00,7.11E+00,2.74E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T093015+1000_REC_1548.986_1553.486.mp3,BIRDS
6.97E+00,8.11E+00,3.63E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T102121+1000_REC_5461.631_5466.131.mp3,RAINHEAVY
6.60E+00,7.59E+00,3.34E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T120000+1000_REC_3785.355_3789.855.mp3,INSECTS
2.11E+00,7.63E+00,2.66E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T140000+1000_REC_1599.429_1603.929.mp3,BIRDS
7.73E+00,3.77E+00,1.82E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T180000+1000_REC_4770.063_4774.563.mp3,BIRDS
7.18E+00,4.29E+00,1.93E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221115T220000+1000_REC_6390.157_6394.657.mp3,BIRDS
5.78E+00,9.06E+00,3.16E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221116T073052+1000_REC_888.904_893.404.mp3,BIRDS
2.38E+00,7.92E+00,2.67E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221116T100000+1000_REC_6552.583_6557.083.mp3,BIRDS
7.38E+00,7.40E+00,3.68E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221116T120000+1000_REC_2436.514_2441.014.mp3,BIRDS
4.49E+00,6.38E+00,2.76E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221116T140000+1000_REC_788.754_793.254.mp3,BIRDS
8.89E+00,3.84E+00,1.88E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221116T180000+1000_REC_5719.189_5723.689.mp3,INSECTS
7.15E+00,4.23E+00,1.90E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T000000+1000_REC_5348.293_5352.793.mp3,BIRDS
6.67E+00,4.25E+00,2.17E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T035136+1000_REC_40.797_45.297.mp3,BIRDS
4.80E+00,5.25E+00,2.93E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T060236+1000_REC_5537.1_5541.6.mp3,WINDLIGHT
1.12E+01,7.75E+00,5.63E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T080000+1000_REC_5589.702_5594.202.mp3,RAINHEAVY
6.75E+00,7.81E+00,3.48E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T100000+1000_REC_2692.353_2696.853.mp3,BIRDS
9.11E+00,3.75E+00,1.85E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T185325+1000_REC_3315.481_3319.981.mp3,INSECTS
9.04E+00,3.70E+00,1.82E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T213206+1000_REC_1258.618_1263.118.mp3,INSECTS
9.07E+00,3.70E+00,1.84E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221117T234832+1000_REC_581.262_585.762.mp3,FROGS
2.05E+00,7.30E+00,2.91E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221118T100000+1000_REC_3491.733_3496.233.mp3,BIRDS
2.48E+00,7.37E+00,2.76E+00,D:\PhD-data\new-samples-t0\Duval_WetB_20221119T091819+1000_REC_1363.112_1367.612.mp3,BIRDS
3.12E+00,5.40E+00,4.84E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T000000+1000_REC_5130.56_5135.06.mp3,BIRDS
3.11E+00,5.41E+00,4.84E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T020000+1000_REC_615.78_620.28.mp3,INSECTS
6.43E+00,4.43E+00,5.18E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T040000+1000_REC_3498.332_3502.832.mp3,INSECTS
1.03E+01,7.41E+00,6.64E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T060000+1000_REC_1721.626_1726.126.mp3,INSECTS
7.93E+00,4.79E+00,5.36E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T080000+1000_REC_3154.957_3159.457.mp3,BIRDS
6.17E+00,2.79E+00,4.28E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T120000+1000_REC_1264.687_1269.187.mp3,BIRDS
2.99E+00,5.29E+00,4.71E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T200000+1000_REC_6915.912_6920.412.mp3,BACKGROUNDSILENCE
6.55E+00,4.00E+00,4.99E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220619T220000+1000_REC_1462.033_1466.533.mp3,BACKGROUNDSILENCE
6.98E-01,5.36E+00,4.22E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T000000+1000_REC_5641.293_5645.793.mp3,BACKGROUNDSILENCE
2.66E+00,5.09E+00,4.65E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T020000+1000_REC_3161.756_3166.256.mp3,BIRDS
7.37E+00,3.99E+00,5.93E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T060000+1000_REC_1162.441_1166.941.mp3,BIRDS
6.27E+00,2.69E+00,4.36E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T100000+1000_REC_6953.205_6957.705.mp3,BIRDS
6.91E+00,3.88E+00,4.82E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T140000+1000_REC_1614.027_1618.527.mp3,BACKGROUNDSILENCE
2.87E+00,5.21E+00,4.53E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T160000+1000_REC_2759.285_2763.785.mp3,BACKGROUNDSILENCE
3.02E+00,5.31E+00,4.63E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T180000+1000_REC_708.95_713.45.mp3,BACKGROUNDSILENCE
3.00E+00,5.29E+00,4.71E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220620T200000+1000_REC_6657.713_6662.213.mp3,BACKGROUNDSILENCE
3.06E+00,5.38E+00,4.78E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220621T000000+1000_REC_5077.263_5081.763.mp3,BIRDS
6.96E+00,3.46E+00,2.88E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220621T060000+1000_REC_5496.752_5501.252.mp3,BIRDS
6.36E-01,5.37E+00,4.21E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220621T080000+1000_REC_2046.44_2050.94.mp3,BIRDS
9.87E+00,7.21E+00,6.57E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220621T160000+1000_REC_1663.535_1668.035.mp3,BIRDS
3.04E+00,5.38E+00,4.76E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220622T000000+1000_REC_483.204_487.704.mp3,BACKGROUNDSILENCE
2.99E+00,5.33E+00,4.70E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220622T020000+1000_REC_2046.715_2051.215.mp3,BACKGROUNDSILENCE
3.03E+00,5.36E+00,4.74E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220622T040000+1000_REC_4039.146_4043.646.mp3,BACKGROUNDSILENCE
8.21E-01,5.29E+00,4.29E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220622T100000+1000_REC_4104.403_4108.903.mp3,BIRDS
9.02E-01,5.48E+00,4.16E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220622T140000+1000_REC_5817.87_5822.37.mp3,BACKGROUNDSILENCE
6.75E+00,4.00E+00,5.22E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220623T020000+1000_REC_4991.4_4995.9.mp3,BIRDS
5.57E-01,5.42E+00,4.12E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220623T140000+1000_REC_2461.838_2466.338.mp3,BIRDS
6.42E+00,4.35E+00,5.16E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220623T200000+1000_REC_833.646_838.146.mp3,BACKGROUNDSILENCE
6.46E+00,4.29E+00,5.11E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220623T220000+1000_REC_1236.786_1241.286.mp3,BACKGROUNDSILENCE
6.45E+00,4.31E+00,5.14E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220624T000000+1000_REC_1439.25_1443.75.mp3,BACKGROUNDSILENCE
6.51E+00,4.05E+00,4.82E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220624T040000+1000_REC_604.016_608.516.mp3,BACKGROUNDSILENCE
6.58E+00,4.06E+00,4.80E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220624T220000+1000_REC_5492.121_5496.621.mp3,BACKGROUNDSILENCE
7.65E+00,3.95E+00,5.91E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T000000+1000_REC_2060.74_2065.24.mp3,BIRDS
6.68E+00,4.05E+00,5.21E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T020000+1000_REC_2506.624_2511.124.mp3,BACKGROUNDSILENCE
6.59E+00,4.16E+00,5.20E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T040006+1000_REC_2365.906_2370.406.mp3,BIRDS
9.86E+00,6.01E+00,5.35E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T080000+1000_REC_3872.124_3876.624.mp3,BACKGROUNDSILENCE
5.75E+00,2.67E+00,6.65E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T100000+1000_REC_6903.362_6907.862.mp3,BACKGROUNDSILENCE
6.10E+00,2.52E+00,4.53E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T120000+1000_REC_3398.322_3402.822.mp3,BACKGROUNDSILENCE
6.05E+00,4.93E+00,4.41E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T160000+1000_REC_3647.721_3652.221.mp3,BACKGROUNDSILENCE
2.67E+00,5.12E+00,4.64E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T200000+1000_REC_4824.401_4828.901.mp3,BACKGROUNDSILENCE
2.84E+00,5.19E+00,4.63E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220625T220000+1000_REC_1252.802_1257.302.mp3,BACKGROUNDSILENCE
6.43E+00,4.40E+00,5.17E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220626T000000+1000_REC_6796.809_6801.309.mp3,BACKGROUNDSILENCE
1.05E+01,6.12E+00,4.75E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220626T080000+1000_REC_3704.826_3709.326.mp3,BIRDS
5.96E+00,2.10E+00,4.88E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20220626T140000+1000_REC_3741.945_3746.445.mp3,BIRDS
-2.54E-01,5.20E+00,4.30E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T000000+1000_REC_4351.326_4355.826.mp3,BIRDS
4.54E-01,5.22E+00,4.27E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T020000+1000_REC_5808.313_5812.813.mp3,BIRDS
-5.31E-01,5.32E+00,4.31E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T060000+1000_REC_2001.119_2005.619.mp3,BIRDS
4.87E-01,6.10E+00,3.30E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T100000+1000_REC_3199.507_3204.007.mp3,BACKGROUNDSILENCE
6.72E+00,5.66E+00,5.20E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T200000+1000_REC_4706.603_4711.103.mp3,BACKGROUNDSILENCE
6.84E+00,5.57E+00,5.29E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221102T220000+1000_REC_5805.565_5810.065.mp3,BACKGROUNDSILENCE
7.26E+00,4.19E+00,5.60E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221103T020000+1000_REC_2124.172_2128.672.mp3,BIRDS
9.18E+00,5.16E+00,3.95E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221103T040000+1000_REC_1129.884_1134.384.mp3,BIRDS
6.17E+00,1.35E+00,4.50E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221103T100000+1000_REC_4679.822_4684.322.mp3,BACKGROUNDSILENCE
8.62E+00,5.56E+00,5.34E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221103T220000+1000_REC_4151.616_4156.116.mp3,BACKGROUNDSILENCE
3.02E+00,5.26E+00,4.76E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T000000+1000_REC_2337.436_2341.936.mp3,RAINHEAVY
3.02E+00,5.24E+00,4.74E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T020000+1000_REC_735.673_740.173.mp3,MISCELLANEOUSUNCERTAIN
9.33E+00,4.99E+00,3.85E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T040000+1000_REC_883.582_888.082.mp3,FROGS
1.13E+00,6.19E+00,3.52E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T080000+1000_REC_2098.22_2102.72.mp3,FROGS
5.86E+00,2.45E+00,4.30E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T100000+1000_REC_5024.708_5029.208.mp3,BIRDS
5.89E+00,1.97E+00,4.12E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T120000+1000_REC_6619.468_6623.968.mp3,BIRDS
7.36E-01,5.35E+00,4.23E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T160000+1000_REC_877.58_882.08.mp3,INSECTS
9.13E+00,4.01E+00,2.08E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221104T180000+1000_REC_6549.672_6554.172.mp3,INSECTS
6.38E+00,5.40E+00,2.90E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221105T020000+1000_REC_6942.001_6946.501.mp3,BACKGROUNDSILENCE
2.00E+00,4.30E+00,4.61E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221105T100000+1000_REC_5271.999_5276.499.mp3,MISCELLANEOUSUNCERTAIN
5.84E+00,2.17E+00,4.19E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221105T120000+1000_REC_35.425_39.925.mp3,BIRDS
9.07E+00,4.34E+00,2.33E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221105T220000+1000_REC_4083.226_4087.726.mp3,INSECTS
9.37E+00,4.94E+00,3.74E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T040000+1000_REC_1547.933_1552.433.mp3,INSECTS
6.21E+00,2.92E+00,4.83E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T060000+1000_REC_6155.812_6160.312.mp3,INSECTS
5.86E+00,2.18E+00,4.18E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T080000+1000_REC_2490.331_2494.831.mp3,BIRDS
-7.21E-01,5.20E+00,4.38E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T100000+1000_REC_3018.922_3023.422.mp3,INSECTS
4.89E-01,5.47E+00,4.04E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T120000+1000_REC_3346.309_3350.809.mp3,BIRDS
5.81E+00,1.25E+00,4.43E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T160000+1000_REC_2367.555_2372.055.mp3,INSECTS
8.97E+00,3.68E+00,2.06E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221106T180000+1000_REC_4098.189_4102.689.mp3,INSECTS
4.82E+00,5.09E+00,2.99E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221107T020000+1000_REC_4456.664_4461.164.mp3,INSECTS
6.36E+00,4.78E+00,4.40E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221107T060000+1000_REC_1089.196_1093.696.mp3,BIRDS
7.12E+00,4.40E+00,2.10E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221107T140000+1000_REC_6361.535_6366.035.mp3,HUMANSPEECH
5.63E+00,1.78E+00,4.37E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221107T160000+1000_REC_1123.344_1127.844.mp3,INSECTS
2.72E+00,5.07E+00,4.24E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221108T060000+1000_REC_5896.709_5901.209.mp3,INSECTS
-7.11E-01,5.19E+00,4.36E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221108T080000+1000_REC_445.023_449.523.mp3,BIRDS
6.11E+00,1.31E+00,4.45E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221108T140000+1000_REC_6723.577_6728.077.mp3,INSECTS
9.07E+00,3.73E+00,1.96E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221108T200000+1000_REC_1382.871_1387.371.mp3,INSECTS
5.97E-01,5.56E+00,3.50E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221109T060000+1000_REC_3980.209_3984.709.mp3,INSECTS
6.25E+00,1.38E+00,4.45E+00,D:\PhD-data\new-samples-t0\Mourachan_DryA_20221109T140000+1000_REC_6920.461_6924.961.mp3,BIRDS
8.41E+00,4.47E+00,5.73E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221102T081039+1000_Rec_1529.892_1534.392.mp3,BIRDS
8.35E+00,4.40E+00,5.69E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221102T120000+1000_Rec_7054.79_7059.29.mp3,BIRDS
7.28E+00,5.39E+00,5.17E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221102T220000+1000_Rec_4688.541_4693.041.mp3,BACKGROUNDSILENCE
1.11E+01,7.40E+00,5.85E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221103T120000+1000_Rec_5275.081_5279.581.mp3,BIRDS
1.11E+01,6.57E+00,6.29E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221103T140000+1000_Rec_6943.392_6947.892.mp3,BIRDS
9.13E+00,3.57E+00,1.73E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221103T180000+1000_Rec_3271.736_3276.236.mp3,INSECTS
7.70E+00,5.20E+00,5.10E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221104T020000+1000_Rec_2249.773_2254.273.mp3,BIRDS
6.16E+00,2.56E+00,4.31E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221104T080000+1000_Rec_5112.075_5116.575.mp3,INSECTS
6.64E+00,8.03E-01,2.85E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221104T160000+1000_Rec_1502.255_1506.755.mp3,WINDLIGHT
8.82E+00,5.41E+00,3.68E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221104T180000+1000_Rec_6300.079_6304.579.mp3,RAINHEAVY
7.78E+00,4.90E+00,4.45E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221104T200000+1000_Rec_4354.705_4359.205.mp3,FROGS
-7.49E-01,5.17E+00,4.41E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221105T000000+1000_Rec_5474.513_5479.013.mp3,BIRDS
8.83E+00,4.63E+00,5.69E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221105T080000+1000_Rec_4423.106_4427.606.mp3,INSECTS
6.47E+00,1.94E+00,3.95E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221105T160000+1000_Rec_5686.594_5691.094.mp3,INSECTS
-2.52E-01,5.58E+00,4.09E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T020000+1000_Rec_1448.022_1452.522.mp3,INSECTS
9.17E+00,5.27E+00,4.26E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T040000+1000_Rec_2080.79_2085.29.mp3,FROGS
5.65E+00,1.45E+00,4.53E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T120000+1000_Rec_4240.743_4245.243.mp3,BIRDS
1.11E+01,5.92E+00,6.24E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T140000+1000_Rec_471.248_475.748.mp3,INSECTS
6.93E+00,3.91E-01,2.91E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T180000+1000_Rec_5897.413_5901.913.mp3,INSECTS
7.78E+00,4.91E+00,4.44E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221106T200000+1000_Rec_4772.228_4776.728.mp3,FROGS
1.76E+00,4.70E+00,4.37E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T040000+1000_Rec_623.711_628.211.mp3,BACKGROUNDSILENCE
-7.10E-01,5.21E+00,4.39E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T100000+1000_Rec_825.368_829.868.mp3,INSECTS
6.02E+00,2.27E+00,4.67E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T120000+1000_Rec_6908.368_6912.868.mp3,BIRDS
5.83E+00,9.82E-01,4.66E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T160000+1000_Rec_3245.98_3250.48.mp3,BACKGROUNDSILENCE
8.55E+00,3.50E+00,2.41E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T180000+1000_Rec_6511.449_6515.949.mp3,BIRDS
7.00E+00,3.52E+00,2.66E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221107T220000+1000_Rec_4793.626_4798.126.mp3,INSECTS
1.05E+01,6.27E+00,4.98E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221108T160000+1000_Rec_6043.117_6047.617.mp3,INSECTS
7.77E+00,4.93E+00,4.54E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221108T220000+1000_Rec_5759.392_5763.892.mp3,INSECTS
6.93E-01,5.29E+00,4.23E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221109T080000+1000_Rec_3994.357_3998.857.mp3,INSECTS
6.35E+00,1.78E+00,4.33E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221109T140000+1000_Rec_6806.829_6811.329.mp3,BIRDS
6.72E+00,6.10E-01,3.36E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221109T160000+1000_Rec_6158.542_6163.042.mp3,INSECTS
8.27E+00,3.54E+00,2.72E+00,D:\PhD-data\new-samples-t0\Mourachan_DryB_20221109T180000+1000_Rec_4110.429_4114.929.mp3,INSECTS
8.06E+00,4.35E+00,4.81E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221102T000000+1000_Rec_-27.7841+149.0211_4724.229_4728.729.mp3,INSECTS
8.33E-01,5.36E+00,3.78E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221102T020000+1000_Rec_-27.7841+149.0211_6618.344_6622.844.mp3,INSECTS
-8.66E-01,5.16E+00,4.49E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221102T080000+1000_Rec_-27.7841+149.0211_1095.002_1099.502.mp3,INSECTS
7.40E+00,6.62E+00,3.47E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221102T120000+1000_Rec_-27.7841+149.0211_1052.343_1056.843.mp3,INSECTS
8.62E+00,5.44E+00,5.17E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221102T180000+1000_Rec_-27.7841+149.0211_2069.158_2073.658.mp3,BIRDS
8.00E+00,4.38E+00,4.83E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T020000+1000_Rec_-27.7841+149.0211_7005.164_7009.664.mp3,BACKGROUNDSILENCE
6.29E+00,2.88E+00,4.96E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T120000+1000_Rec_-27.7841+149.0211_2387.805_2392.305.mp3,BIRDS
1.06E+01,6.27E+00,4.83E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T140000+1000_Rec_-27.7841+149.0211_5218.937_5223.437.mp3,INSECTS
8.24E+00,4.98E+00,5.11E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T180000+1000_Rec_-27.7841+149.0211_930.826_935.326.mp3,INSECTS
8.09E+00,4.36E+00,4.80E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T200000+1000_Rec_-27.7841+149.0211_5778.902_5783.402.mp3,FROGS
9.19E+00,5.45E+00,4.61E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221103T220000+1000_Rec_-27.7841+149.0211_6570.801_6575.301.mp3,FROGS
4.56E-01,3.08E+00,6.04E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T000000+1000_Rec_-27.7841+149.0211_12.41_16.91.mp3,RAINHEAVY
7.85E+00,4.47E+00,4.91E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T020000+1000_Rec_-27.7841+149.0211_4690.138_4694.638.mp3,BACKGROUNDSILENCE
9.21E+00,5.22E+00,4.13E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T040000+1000_Rec_-27.7841+149.0211_4466.022_4470.522.mp3,BIRDS
9.39E+00,4.83E+00,3.29E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T060000+1000_Rec_-27.7841+149.0211_4007.868_4012.368.mp3,BIRDS
1.04E+01,6.21E+00,5.14E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T080000+1000_Rec_-27.7841+149.0211_330.437_334.937.mp3,BIRDS
6.11E+00,2.35E+00,4.56E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T160000+1000_Rec_-27.7841+149.0211_2508.359_2512.859.mp3,BIRDS
3.63E-01,2.98E+00,6.15E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T200000+1000_Rec_-27.7841+149.0211_1129.336_1133.836.mp3,BIRDS
3.71E-01,2.99E+00,6.13E+00,D:\PhD-data\new-samples-t0\Mourachan_WetA_20221104T220000+1000_Rec_-27.7841+149.0211_476.722_481.222.mp3,INSECTS
